loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type,fully_missing_test_col
L100013,9,2023-11-01,2023-02-01,9,171,250000.0,240897.64,7.044,600-660,95+,<20,GA,purchase,primary,single_family,ServicerA,delinquent_30_60,60,1,0,0,,2023-11-02,LOS2,complete,1,1,0,0,delinquent,0,,
L100013,10,2023-12-01,2023-02-01,10,170,250000.0,240656.75,7.044,600-660,95+,<20,GA,purchase,primary,single_family,ServicerA,delinquent_90_plus,120,0,0,0,,2023-12-05,LOS2,complete,0,0,0,0,delinquent,0,,
L100013,11,2024-01-01,2023-02-01,11,169,250000.0,240416.09,7.044,600-660,95+,<20,GA,purchase,primary,single_family,ServicerA,delinquent_90_plus,90,0,0,0,,2024-01-02,ServicerFeed,complete,1,0,0,0,delinquent,0,,
L100013,12,2024-02-01,2023-02-01,12,168,250000.0,240175.67,7.044,600-660,95+,<20,GA,purchase,primary,single_family,ServicerA,delinquent_30_60,60,0,0,0,,2024-02-02,LOS2,complete,1,0,0,0,delinquent,0,,
L100014,1,2023-06-01,2023-05-01,1,239,350000.0,348250.0,7.956,740-780,90-95,36-43,PA,refinance,primary,single_family,ServicerA,current,0,0,0,0,,2023-06-03,LOS2,complete,0,0,0,0,current,0,,
L100014,2,2023-07-01,2023-05-01,2,238,350000.0,346508.75,7.956,740-780,90-95,36-43,PA,refinance,primary,single_family,ServicerA,current,0,0,0,0,,2023-07-04,ServicerFeed,complete,0,0,0,0,current,0,,
L100014,3,2023-08-01,2023-05-01,3,237,350000.0,344776.21,,740-780,90-95,36-43,PA,refinance,primary,single_family,ServicerA,current,0,0,0,0,,2023-08-05,LOS2,complete,0,0,0,0,current,0,,
L100014,4,2023-09-01,2023-05-01,4,236,350000.0,343052.33,,740-780,90-95,36-43,PA,refinance,primary,single_family,ServicerA,current,0,0,0,0,,2023-09-03,LOS2,complete,1,0,0,0,current,0,,
L100014,5,2023-10-01,2023-05-01,5,235,350000.0,341337.06,7.956,740-780,90-95,36-43,PA,refinance,primary,single_family,ServicerA,current,0,0,0,0,,2023-10-05,LOS2,complete,0,0,0,0,current,0,,
L100014,6,2023-11-01,2023-05-01,6,234,350000.0,341337.06,7.956,740-780,90-95,36-43,PA,refinance,primary,single_family,ServicerA,prepaid,0,0,1,0,,2023-11-03,LOS2,complete,0,0,0,0,prepaid,0,,
L100015,1,2023-09-01,2023-08-01,1,359,150000.0,149250.0,6.332,660-700,80-90,<20,GA,refinance,second_home,single_family,ServicerD,current,0,0,0,0,,2023-09-01,LOS1,complete,0,0,0,0,current,0,,
L100015,2,2023-10-01,2023-08-01,2,358,150000.0,148503.75,,660-700,80-90,<20,GA,refinance,second_home,single_family,ServicerD,current,0,0,0,0,,2023-10-04,ServicerFeed,complete,0,0,0,0,current,0,,
L100015,3,2023-11-01,2023-08-01,3,357,150000.0,147761.23,,660-700,80-90,<20,GA,refinance,second_home,single_family,ServicerD,current,0,0,0,0,,2023-11-03,LOS2,complete,0,0,0,0,current,0,,
L100015,4,2023-12-01,2023-08-01,4,356,150000.0,147613.47,6.332,660-700,80-90,<20,GA,refinance,second_home,single_family,ServicerD,delinquent_30_60,60,0,0,0,,2023-12-05,ServicerFeed,complete,0,0,0,0,delinquent,0,,
L100015,5,2024-01-01,2023-08-01,5,355,150000.0,147465.86,,660-700,80-90,<20,GA,refinance,second_home,single_family,ServicerD,delinquent_30_60,30,0,0,0,,2024-01-01,LOS2,pending,0,1,0,0,delinquent,1,missing_rate,
L100015,6,2024-02-01,2023-08-01,6,354,150000.0,146728.53,6.332,660-700,80-90,<20,GA,refinance,second_home,single_family,ServicerD,current,0,0,0,0,,2024-02-03,ServicerFeed,complete,0,0,1,0,current,0,,
L100015,7,2024-03-01,2023-08-01,7,353,150000.0,145994.88,,660-700,80-90,<20,GA,refinance,second_home,single_family,ServicerD,current,0,0,0,0,,2024-03-02,LOS2,missing,0,0,0,0,current,0,,
L100015,8,2024-04-01,2023-08-01,8,352,150000.0,145264.91,6.332,660-700,80-90,<20,GA,refinance,second_home,single_family,ServicerD,current,0,0,0,0,,2024-04-05,LOS1,,0,1,0,0,current,0,,
L100015,9,2024-05-01,2023-08-01,9,351,150000.0,144538.59,6.332,660-700,80-90,<20,GA,refinance,second_home,single_family,ServicerD,current,0,0,0,0,,2024-05-03,LOS1,complete,0,0,0,0,current,0,,
L100015,10,2024-06-01,2023-08-01,10,350,150000.0,143815.89,,660-700,80-90,<20,GA,refinance,second_home,single_family,ServicerD,current,0,0,0,0,,2024-06-05,LOS1,complete,1,0,0,0,current,0,,
L100015,11,2024-07-01,2023-08-01,11,349,150000.0,143096.81,,660-700,80-90,<20,GA,refinance,second_home,single_family,ServicerD,current,0,0,0,0,,2024-07-02,ServicerFeed,complete,0,0,0,0,current,0,,
L100015,12,2024-08-01,2023-08-01,12,348,150000.0,142381.33,6.332,660-700,80-90,<20,GA,refinance,second_home,single_family,ServicerD,current,0,0,0,0,,2024-08-03,ServicerFeed,complete,0,0,0,0,current,0,,
L100016,1,2023-02-01,2023-01-01,1,359,200000.0,199000.0,,700-740,90-95,30-36,GA,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-02-04,LOS1,complete,1,1,0,0,current,0,,
L100016,2,2023-03-01,2023-01-01,2,358,200000.0,198005.0,5.649,700-740,90-95,30-36,GA,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-03-05,LOS1,complete,0,0,0,0,current,0,,
L100016,3,2023-04-01,2023-01-01,3,357,200000.0,197014.98,,700-740,90-95,30-36,GA,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-04-03,LOS2,complete,0,0,0,0,current,0,,
L100016,4,2023-05-01,2023-01-01,4,356,200000.0,196029.9,5.649,700-740,90-95,30-36,GA,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-05-03,LOS1,complete,1,0,0,0,current,0,,
L100016,5,2023-06-01,2023-01-01,5,355,200000.0,195049.75,5.649,700-740,90-95,30-36,GA,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-06-03,LOS1,complete,0,0,0,0,current,0,,
L100016,6,2023-07-01,2023-01-01,6,354,200000.0,194854.7,,700-740,90-95,30-36,GA,purchase,primary,single_family,ServicerB,delinquent_30_60,30,0,0,0,,2023-07-02,LOS1,complete,0,0,0,0,delinquent,0,,
L100016,7,2023-08-01,2023-01-01,7,353,200000.0,193880.43,5.649,700-740,90-95,30-36,GA,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-08-02,LOS2,missing,0,0,0,0,current,0,,
L100016,8,2023-09-01,2023-01-01,8,352,200000.0,192911.03,,700-740,90-95,30-36,GA,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-09-01,LOS1,complete,0,0,0,0,current,0,,
L100016,9,2023-10-01,2023-01-01,9,351,200000.0,300000.0,5.649,700-740,90-95,30-36,GA,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-10-01,ServicerFeed,missing,1,0,0,0,current,1,balance_increase_anomaly,
L100016,10,2023-11-01,2023-01-01,10,350,200000.0,298500.0,,700-740,90-95,30-36,GA,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-11-05,ServicerFeed,complete,0,0,0,0,current,0,,
L100016,11,2023-12-01,2023-01-01,11,349,200000.0,297007.5,,700-740,90-95,30-36,GA,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2023-12-03,ServicerFeed,pending,0,1,0,0,current,1,missing_rate,
L100016,12,2024-01-01,2023-01-01,12,348,200000.0,295522.46,5.649,700-740,90-95,30-36,GA,purchase,primary,single_family,ServicerB,current,0,0,0,0,,2024-01-02,LOS1,complete,0,0,0,0,current,0,,
L100017,1,2023-07-01,2023-06-01,1,359,200000.0,199000.0,5.887,780+,60-70,43-50,MI,refinance,second_home,multi_family,ServicerB,current,0,0,0,0,,2023-07-01,ServicerFeed,complete,0,0,0,0,current,0,,
L100017,2,2023-08-01,2023-06-01,2,358,200000.0,198005.0,5.887,780+,60-70,43-50,MI,refinance,second_home,multi_family,ServicerB,current,0,0,0,0,,2023-08-05,ServicerFeed,complete,0,0,0,0,current,0,,
L100017,3,2023-09-01,2023-06-01,3,357,200000.0,197014.98,5.887,780+,60-70,43-50,MI,refinance,second_home,multi_family,ServicerB,current,0,0,0,0,,2023-09-05,ServicerFeed,complete,0,0,0,0,current,0,,
L100017,4,2023-10-01,2023-06-01,4,356,200000.0,196029.9,5.887,780+,60-70,43-50,MI,refinance,second_home,multi_family,ServicerB,current,0,0,0,0,,2023-10-01,ServicerFeed,complete,0,0,0,0,current,0,,
L100017,5,2023-11-01,2023-06-01,5,355,200000.0,195049.75,5.887,780+,60-70,43-50,MI,refinance,second_home,multi_family,ServicerB,current,0,0,0,0,,2023-11-03,LOS2,complete,0,0,0,0,current,0,,
L100017,6,2023-12-01,2023-06-01,6,354,200000.0,194074.5,5.887,780+,60-70,43-50,MI,refinance,second_home,multi_family,ServicerB,current,0,0,0,0,,2023-12-02,ServicerFeed,complete,0,0,0,0,current,0,,
L100017,7,2024-01-01,2023-06-01,7,353,200000.0,193104.13,,780+,60-70,43-50,MI,refinance,second_home,multi_family,ServicerB,current,0,0,0,0,,2024-01-04,LOS2,complete,0,0,0,0,current,0,,
L100017,8,2024-02-01,2023-06-01,8,352,200000.0,192138.61,,780+,60-70,43-50,MI,refinance,second_home,multi_family,ServicerB,current,0,0,0,0,,2024-02-01,ServicerFeed,complete,0,0,0,0,current,1,missing_rate,
L100017,9,2024-03-01,2023-06-01,9,351,200000.0,191177.92,5.887,780+,60-70,43-50,MI,refinance,second_home,multi_family,ServicerB,current,0,0,0,0,,2024-03-05,LOS2,complete,0,0,0,0,current,0,,
L100017,10,2024-04-01,2023-06-01,10,350,200000.0,190222.03,5.887,780+,60-70,43-50,MI,refinance,second_home,multi_family,ServicerB,current,0,0,0,0,,2024-04-05,ServicerFeed,complete,0,0,0,0,current,0,,
L100017,11,2024-05-01,2023-06-01,11,349,200000.0,189270.92,5.887,780+,60-70,43-50,MI,refinance,second_home,multi_family,ServicerB,current,0,0,0,0,,2024-05-01,LOS1,complete,0,0,0,0,current,0,,
L100017,12,2024-06-01,2023-06-01,12,348,200000.0,188324.56,5.887,780+,60-70,43-50,MI,refinance,second_home,multi_family,ServicerB,current,0,0,0,0,,2024-06-05,ServicerFeed,complete,1,0,0,0,current,0,,
L100019,1,2024-01-01,2023-12-01,1,359,150000.0,149250.0,6.637,740-780,80-90,<20,GA,purchase,second_home,multi_family,ServicerA,current,0,0,0,0,,2024-01-03,LOS2,complete,0,0,0,0,current,0,,
L100019,2,2024-02-01,2023-12-01,2,358,150000.0,148503.75,6.637,740-780,80-90,<20,GA,purchase,second_home,multi_family,ServicerA,current,0,0,0,0,,2024-02-01,LOS1,complete,0,0,0,0,current,0,,
L100019,3,2024-03-01,2023-12-01,3,357,150000.0,148355.25,6.637,740-780,80-90,<20,GA,purchase,second_home,multi_family,ServicerA,delinquent_30_60,30,0,0,0,,2024-03-02,ServicerFeed,complete,0,0,0,0,delinquent,0,,
L100019,4,2024-04-01,2023-12-01,4,356,150000.0,147613.47,6.637,740-780,80-90,<20,GA,purchase,second_home,multi_family,ServicerA,current,0,0,0,0,,2024-04-01,LOS2,complete,0,0,0,0,current,0,,
L100019,5,2024-05-01,2023-12-01,5,355,150000.0,146875.4,,740-780,80-90,<20,GA,purchase,second_home,multi_family,ServicerA,current,0,0,0,0,,2024-05-05,LOS2,complete,0,0,1,0,current,0,,
L100019,6,2024-06-01,2023-12-01,6,354,150000.0,146875.4,,740-780,80-90,<20,GA,purchase,second_home,multi_family,ServicerA,prepaid,0,0,1,0,,2024-06-04,LOS1,pending,0,0,0,0,prepaid,0,,
L100020,1,2023-07-01,2023-06-01,1,239,200000.0,199000.0,,740-780,80-90,<20,FL,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-07-03,LOS2,complete,0,0,0,0,current,0,,
L100020,2,2023-08-01,2023-06-01,2,238,200000.0,198005.0,9.031,740-780,80-90,<20,FL,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-08-01,LOS1,complete,0,0,0,0,current,0,,
L100020,3,2023-09-01,2023-06-01,3,237,200000.0,197014.98,,740-780,80-90,<20,FL,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-09-04,LOS2,complete,0,0,0,0,current,0,,
L100020,4,2023-10-01,2023-06-01,4,236,200000.0,196029.9,9.031,740-780,80-90,<20,FL,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-10-01,ServicerFeed,complete,0,0,0,0,current,0,,
L100020,5,2023-11-01,2023-06-01,5,235,200000.0,196029.9,9.031,740-780,80-90,<20,FL,purchase,primary,single_family,ServicerC,prepaid,0,0,1,0,,2023-11-04,LOS2,complete,0,0,0,0,prepaid,0,,
L100022,1,2023-05-01,2023-04-01,1,179,300000.0,298500.0,4.635,600-660,80-90,36-43,PA,refinance,primary,condo,ServicerB,current,0,0,0,0,,2023-05-02,LOS1,complete,0,0,0,1,current,0,,
L100022,2,2023-06-01,2023-04-01,2,178,300000.0,298500.0,4.635,600-660,80-90,36-43,PA,refinance,primary,condo,ServicerB,prepaid,0,0,1,0,,2023-06-02,LOS2,complete,0,0,0,0,prepaid,0,,
L100023,1,2024-01-01,2023-12-01,1,239,250000.0,248750.0,7.481,740-780,70-80,20-30,CA,purchase,investment,single_family,ServicerA,current,0,0,0,0,,2024-01-04,LOS2,complete,0,0,0,0,current,0,,
L100023,2,2024-02-01,2023-12-01,2,238,250000.0,248750.0,7.481,740-780,70-80,20-30,CA,purchase,investment,single_family,ServicerA,prepaid,0,0,1,0,,2024-02-05,LOS1,complete,0,0,0,0,prepaid,0,,
L100024,1,2023-07-01,2023-06-01,1,179,200000.0,199000.0,6.857,780+,80-90,30-36,OH,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2023-07-05,LOS2,complete,0,0,0,0,current,0,,
L100024,2,2023-08-01,2023-06-01,2,178,200000.0,198005.0,6.857,780+,80-90,30-36,OH,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2023-08-01,ServicerFeed,complete,0,0,0,0,current,0,,
L100024,3,2023-09-01,2023-06-01,3,177,200000.0,197014.98,6.857,780+,80-90,30-36,OH,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2023-09-02,LOS1,complete,0,0,0,0,current,0,,
L100024,4,2023-10-01,2023-06-01,4,176,200000.0,196029.9,6.857,780+,80-90,30-36,OH,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2023-10-03,LOS1,complete,0,0,0,0,current,0,,
L100024,5,2023-11-01,2023-06-01,5,175,200000.0,195049.75,6.857,780+,80-90,30-36,OH,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2023-11-01,ServicerFeed,complete,0,0,0,0,current,0,,
L100024,6,2023-12-01,2023-06-01,6,174,200000.0,194074.5,6.857,780+,80-90,30-36,OH,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2023-12-02,ServicerFeed,missing,0,0,0,0,current,0,,
L100024,7,2024-01-01,2023-06-01,7,173,200000.0,193104.13,6.857,780+,80-90,30-36,OH,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2024-01-02,ServicerFeed,complete,0,0,0,0,current,0,,
L100024,8,2024-02-01,2023-06-01,8,172,200000.0,192138.61,6.857,780+,80-90,30-36,OH,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2024-02-05,LOS1,complete,0,0,0,0,current,0,,
L100024,9,2024-03-01,2023-06-01,9,171,200000.0,192138.61,6.857,780+,80-90,30-36,OH,refinance,primary,multi_family,ServicerC,prepaid,0,0,1,0,,2024-03-05,LOS2,complete,0,0,0,0,prepaid,0,,
L100025,1,2023-12-01,2023-11-01,1,179,150000.0,149250.0,,700-740,80-90,20-30,NC,purchase,investment,multi_family,ServicerA,current,0,0,0,0,,2023-12-05,LOS1,complete,1,1,0,0,current,0,,
L100025,2,2024-01-01,2023-11-01,2,178,150000.0,-148503.75,7.18,700-740,80-90,20-30,NC,purchase,investment,multi_family,ServicerA,current,0,0,0,0,,2024-01-03,LOS2,complete,0,0,0,0,current,1,negative_balance,
L100025,3,2024-02-01,2023-11-01,3,177,150000.0,0.0,,700-740,80-90,20-30,NC,purchase,investment,multi_family,ServicerA,current,0,0,0,0,,2024-02-05,LOS1,complete,0,0,0,0,current,0,,
L100025,4,2024-03-01,2023-11-01,4,176,150000.0,0.0,7.18,700-740,80-90,20-30,NC,purchase,investment,multi_family,ServicerA,current,0,0,0,0,,2024-03-02,ServicerFeed,complete,0,0,0,0,current,0,,
L100025,5,2024-04-01,2023-11-01,5,175,150000.0,0.0,7.18,700-740,80-90,20-30,NC,purchase,investment,multi_family,ServicerA,current,0,0,0,0,,2024-04-01,ServicerFeed,complete,0,1,0,0,current,0,,
L100025,6,2024-05-01,2023-11-01,6,174,150000.0,0.0,,700-740,80-90,20-30,NC,purchase,investment,multi_family,ServicerA,current,0,0,0,0,,2024-05-05,LOS1,complete,0,0,0,0,current,0,,
L100025,7,2024-06-01,2023-11-01,7,173,150000.0,0.0,7.18,700-740,80-90,20-30,NC,purchase,investment,multi_family,ServicerA,current,0,0,0,0,,2024-06-05,LOS2,complete,0,0,0,0,current,0,,
L100025,8,2024-07-01,2023-11-01,8,172,150000.0,0.0,7.18,700-740,80-90,20-30,NC,purchase,investment,multi_family,ServicerA,current,0,0,0,0,,2024-07-02,ServicerFeed,complete,0,0,0,0,current,0,,
L100025,9,2024-08-01,2023-11-01,9,171,150000.0,0.0,7.18,700-740,80-90,20-30,NC,purchase,investment,multi_family,ServicerA,current,0,0,0,0,,2024-08-05,ServicerFeed,complete,0,0,0,0,current,0,,
L100025,10,2024-09-01,2023-11-01,10,170,150000.0,0.0,7.18,700-740,80-90,20-30,NC,purchase,investment,multi_family,ServicerA,current,0,0,0,0,,2024-09-02,ServicerFeed,complete,0,0,0,0,current,0,,
L100025,11,2024-10-01,2023-11-01,11,169,150000.0,0.0,,700-740,80-90,20-30,NC,purchase,investment,multi_family,ServicerA,current,0,0,0,0,,2024-10-01,ServicerFeed,pending,0,0,0,0,current,0,,
L100025,12,2024-11-01,2023-11-01,12,168,150000.0,0.0,7.18,700-740,80-90,20-30,NC,purchase,investment,multi_family,ServicerA,current,0,0,0,0,,2024-11-03,ServicerFeed,complete,0,0,0,0,current,0,,
L100026,1,2023-10-01,2023-09-01,1,239,200000.0,200000.0,4.941,780+,90-95,36-43,OH,purchase,primary,single_family,ServicerD,prepaid,0,0,1,0,,2023-10-01,ServicerFeed,complete,0,0,0,0,prepaid,0,,
L100027,1,2023-02-01,2023-01-01,1,359,500000.0,497500.0,5.033,600-660,80-90,36-43,PA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2023-02-03,ServicerFeed,complete,0,0,0,1,current,0,,
L100027,2,2023-03-01,2023-01-01,2,358,500000.0,495012.5,5.033,600-660,80-90,36-43,PA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2023-03-05,LOS1,complete,0,0,0,0,current,0,,
L100027,3,2023-04-01,2023-01-01,3,357,500000.0,492537.44,5.033,600-660,80-90,36-43,PA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2023-04-03,LOS1,complete,0,0,1,0,current,0,,
L100027,4,2023-05-01,2023-01-01,4,356,500000.0,490074.75,5.033,600-660,80-90,36-43,PA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2023-05-04,LOS2,missing,0,0,1,0,current,0,,
L100027,5,2023-06-01,2023-01-01,5,355,500000.0,487624.38,5.033,600-660,80-90,36-43,PA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2023-06-02,LOS1,complete,0,0,1,0,current,0,,
L100027,6,2023-07-01,2023-01-01,6,354,500000.0,485186.25,5.033,600-660,80-90,36-43,PA,purchase,investment,condo,ServicerC,current,0,0,0,0,,2023-07-05,ServicerFeed,complete,1,0,0,1,current,0,,
L100027,7,2023-08-01,2023-01-01,7,353,500000.0,485186.25,,600-660,80-90,36-43,PA,purchase,investment,condo,ServicerC,prepaid,0,0,1,0,,2023-08-04,ServicerFeed,missing,0,0,0,0,prepaid,1,missing_rate,
L100028,1,2023-02-01,2023-01-01,1,179,150000.0,149250.0,9.086,660-700,95+,<20,GA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-02-01,ServicerFeed,complete,0,0,0,0,current,0,,
L100028,2,2023-03-01,2023-01-01,2,178,150000.0,148503.75,,660-700,95+,<20,GA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-03-03,ServicerFeed,complete,1,0,0,0,current,0,,
L100028,3,2023-04-01,2023-01-01,3,177,150000.0,147761.23,,660-700,95+,<20,GA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-04-01,LOS2,complete,0,0,0,0,current,0,,
L100028,4,2023-05-01,2023-01-01,4,176,150000.0,147022.43,,660-700,95+,<20,GA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-05-02,ServicerFeed,complete,0,0,0,0,current,0,,
L100028,5,2023-06-01,2023-01-01,5,175,150000.0,146287.31,,660-700,95+,<20,GA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-06-03,ServicerFeed,complete,0,0,0,0,current,0,,
L100028,6,2023-07-01,2023-01-01,6,174,150000.0,145555.88,9.086,660-700,95+,<20,GA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-07-05,ServicerFeed,,0,0,0,0,current,0,,
L100028,7,2023-08-01,2023-01-01,7,173,150000.0,144828.1,9.086,660-700,95+,<20,GA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-08-03,LOS2,complete,0,0,0,0,current,0,,
L100028,8,2023-09-01,2023-01-01,8,172,150000.0,144103.96,,660-700,95+,<20,GA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-09-02,ServicerFeed,complete,1,0,0,0,current,0,,
L100028,9,2023-10-01,2023-01-01,9,171,150000.0,143383.44,9.086,660-700,95+,<20,GA,purchase,primary,single_family,ServicerD,current,0,0,0,0,,2023-10-03,LOS1,complete,1,0,0,0,current,0,,
L100028,10,2023-11-01,2023-01-01,10,170,150000.0,143240.05,,660-700,95+,<20,GA,purchase,primary,single_family,ServicerD,default,120,0,0,1,10-25,2023-11-02,ServicerFeed,complete,1,0,0,0,default,0,,
L100030,1,2024-01-01,2023-12-01,1,179,250000.0,248750.0,,660-700,70-80,20-30,TX,purchase,investment,single_family,ServicerC,current,0,0,0,0,,2024-01-01,ServicerFeed,complete,0,0,0,0,current,0,,
L100030,2,2024-02-01,2023-12-01,2,178,250000.0,247506.25,5.315,660-700,70-80,20-30,TX,purchase,investment,single_family,ServicerC,current,0,0,0,0,,2024-02-04,LOS2,complete,0,0,0,0,current,0,,
L100030,3,2024-03-01,2023-12-01,3,177,250000.0,246268.72,5.315,660-700,70-80,20-30,TX,purchase,investment,single_family,ServicerC,current,0,0,0,0,,2024-03-01,LOS1,complete,0,0,0,0,current,0,,
L100030,4,2024-04-01,2023-12-01,4,176,250000.0,245037.38,5.315,660-700,70-80,20-30,TX,purchase,investment,single_family,ServicerC,current,0,0,0,0,,2024-04-03,LOS1,complete,0,0,0,0,current,0,,
L100030,5,2024-05-01,2023-12-01,5,175,250000.0,243812.19,5.315,660-700,70-80,20-30,TX,purchase,investment,single_family,ServicerC,current,0,0,0,0,,2024-05-03,LOS1,complete,0,0,0,1,current,0,,
L100030,6,2024-06-01,2023-12-01,6,174,250000.0,242593.13,5.315,660-700,70-80,20-30,TX,purchase,investment,single_family,ServicerC,current,0,0,0,0,,2024-06-03,LOS1,complete,0,1,0,0,current,0,,
L100030,7,2024-07-01,2023-12-01,7,173,250000.0,242593.13,,660-700,70-80,20-30,TX,purchase,investment,single_family,ServicerC,prepaid,0,0,1,0,,2024-07-03,LOS1,pending,0,0,0,0,prepaid,0,,
L100031,1,2023-10-01,2023-09-01,1,239,200000.0,199000.0,,740-780,95+,43-50,OH,refinance,primary,single_family,ServicerA,current,0,0,0,0,,2023-10-03,LOS1,complete,0,0,0,0,current,0,,
L100031,2,2023-11-01,2023-09-01,2,238,200000.0,198005.0,,740-780,95+,43-50,OH,refinance,primary,single_family,ServicerA,current,0,0,0,0,,2023-11-04,ServicerFeed,complete,0,1,0,0,current,0,,
L100031,3,2023-12-01,2023-09-01,3,237,200000.0,197014.98,7.62,740-780,95+,43-50,OH,refinance,primary,single_family,ServicerA,current,0,0,0,0,,2023-12-04,LOS2,complete,0,1,0,0,current,0,,
L100031,4,2024-01-01,2023-09-01,4,236,200000.0,196029.9,7.62,740-780,95+,43-50,OH,refinance,primary,single_family,ServicerA,current,0,0,0,0,,2024-01-04,LOS2,complete,0,0,0,0,current,0,,
L100031,5,2024-02-01,2023-09-01,5,235,200000.0,195833.87,7.62,740-780,95+,43-50,OH,refinance,primary,single_family,ServicerA,default,120,0,0,1,50+,2024-02-05,ServicerFeed,complete,0,0,0,0,default,0,,
